,Title,Price,Rating,Discount,Detail,Url
414,"Boult Audio Airbass Truebuds Bluetooth Headset  (Red, True Wireless)","₹1,299",3.8,83% off,"GeneralModel NameAirbass TruebudsColorRedHeadphone TypeTrue WirelessInline RemoteYesSales Package1 Pair of Earbud, Charging Case, Extra Pair of Buds, Charging Cable, User ManualConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesSeriesAirbassWith MicrophoneYesConnectivity FeaturesBluetooth Version5Bluetooth Range10 mCharging Time2Play Time24 hrWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeCustomers Needs to Call at 9555602502 or Write the E-mail at complaints@boultaudio.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/boult-audio-airbass-truebuds-bluetooth-headset/p/itm135a494cb30a6?pid=ACCFT7GYVMGGNKJG&lid=LSTACCFT7GYVMGGNKJGYSQMDE&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_416&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_peJufIZMxd9%2B6GmlzrhtlrZybSDAKKBSLgm3yvGpD%2FHeoHnkuGJGzfSWvGvSaetXG7svNPBFhGY9WJJG1XTcQg%3D%3D&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
415,"Eunity Rebel Bluetooth Headset  (Black&blue, True Wireless)",₹248,3.8,58% off,GeneralModel NameRebelColorBlack&blueHeadphone TypeTrue WirelessInline RemoteYesSales Package1 NACKBANDConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsDeep BassYesWith MicrophoneYesWarrantyCovered in WarrantyNA,https://www.flipkart.com/eunity-rebel-bluetooth-headset/p/itmc0bcc90bb0626?pid=ACCGGHBRYZHFJGWT&lid=LSTACCGGHBRYZHFJGWTBLYFJP&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_417&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCGGHBRYZHFJGWT.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
416,"HRX X-Wave 11 R Bluetooth Headset  (Venus Green, In the Ear)","₹1,168",3.9,49% off,"GeneralModel NameX-Wave 11 RColorVenus GreenHeadphone TypeIn the EarInline RemoteYesSales Package1 Headphone, User Manual, Thank You Card, Micro USB Charging CableConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesDriver TypeDynamicHeadphone Driver Units10 mmWith MicrophoneYesWarrantyDomestic Warranty1 YearWarranty Summary1 Year WarrantyCovered in WarrantyWarranty is Non-transferrable, Valid Only in the Territory of India and Extended Only to the First End User Customer. Warranty will be Valid Only when the Original Purchase Invoice is Presented at the Time of Service. Warranty will Cover Only Functional Parts and Software Issues having Manufacturing Defects and does Not Cover Damages Resulting from Unauthorised Adaptations, Adjustments and Tampering of the Product, Improper Installation of the Product, Normal Wear and Tear Caused Due to Use of Product.Not Covered in WarrantyIf Damaged by Man-made Causes then it will Not Covered under Warranty.",https://www.flipkart.com/hrx-x-wave-11-r-bluetooth-headset/p/itme187d96271dae?pid=ACCG3UWU6YANYVYN&lid=LSTACCG3UWU6YANYVYNURN8IY&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_418&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCG3UWU6YANYVYN.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
417,"SAIANSH ENTERPRISES Mini Adjustable Comfortable Wearing Bluetooth Headset Microphone Bluetooth Headset  (Blue, True Wireless)",₹489,3.7,69% off,"GeneralModel NameMini Adjustable Comfortable Wearing Bluetooth Headset MicrophoneColorBlueHeadphone TypeTrue WirelessInline RemoteYesSales Package1 HeadphoneConnectivityBluetoothHeadphone DesignEar ClipProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesDesigned ForFor All SmartphonesOther FeaturesComfortable and Adjustable: 360°adjustable earbud fits perfectly for your left or right ear, bringing you perfect wearing experience. You can adjust the angle of earbud to fit your ears better.Ultra light weight(only 15g) does not cause any burden to your ears, it’s comfortable for long time wearing., Wide range of application: It supports all the Bluetooth devices, such as laptops, tablets, Smart phones Note: Please make sure your charger is 5V when charging this bluetooth earbud, if the charger is over 5V the earbud may be burned.Boom MicrophoneYesWith MicrophoneYesWarrantyDomestic Warranty1 MonthsWarranty Service TypeReplacementCovered in WarrantyReplacement",https://www.flipkart.com/saiansh-enterprises-mini-adjustable-comfortable-wearing-bluetooth-headset-microphone/p/itma505c4a5e33f0?pid=ACCG5FZTZXNQQYKY&lid=LSTACCG5FZTZXNQQYKYPBCVW9&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_419&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCG5FZTZXNQQYKY.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
418,"Boult Audio ProBass Curve Neckband Bluetooth Headset  (Black, Grey, In the Ear)",₹899,4,74% off,"GeneralModel NameCurve Wireless Neckband Magnetic Earphone With MicColorBlack, GreyHeadphone TypeIn the EarInline RemoteYesSales Package1 Earphone, 2 Extra Pair of Earbuds, Charging Micro USB Cable, User ManualConnectivityBluetoothProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesMagnet TypeNeodymiumDriver TypeQualcomm CSR 8635With MicrophoneYesConnectivity FeaturesBluetooth ProfilesA2DPBluetooth Version4.2Bluetooth Range10 mHeadphone Power Requirement5Battery TypeLithium PolymerBattery Life12 hrsCharging Time1.0Play Time15 hrsWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeCustomers can call ( 9555602502 ) or mail to (complaints@boultaudio.com)Covered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/boult-audio-probass-curve-neckband-bluetooth-headset/p/itm3e1f7accb87d7?pid=ACCFEZ99MFMDR8CM&lid=LSTACCFEZ99MFMDR8CMAJFROP&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_420&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_peJufIZMxd9%2B6GmlzrhtlrZybSDAKKBSLgm3yvGpD%2FGLVDxDU8WGUBU%2BgdGYmcdBeJ6mW5g35MlY3j5gfIzC0Q%3D%3D&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
419,"KRAZZY INDIA R3 Bluetooth Headset  (Black, Yellow, In the Ear)",₹259,3.5,74% off,"GeneralModel NameR3ColorBlack, YellowHeadphone TypeIn the EarInline RemoteYesSales PackageONE HEADPHONEConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsDeep BassYesWith MicrophoneYesWarrantyWarranty SummaryNOCovered in WarrantyNO",https://www.flipkart.com/krazzy-india-r3-bluetooth-headset/p/itm4faf6c52c231d?pid=ACCG46Z9GGGPZNHD&lid=LSTACCG46Z9GGGPZNHD4FMHKM&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_421&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCG46Z9GGGPZNHD.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
420,"Nothing ear (1) Bluetooth Headset  (White, True Wireless)","₹6,999",4.2,4% off,"GeneralModel NameB181ColorWhiteHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, Charging Case, USB Cable, Ear Tips (S, M, L), Quick Start GuideConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleNoDeep BassYesWater ResistantYesHeadphone Driver Units11.6 mmWith MicrophoneYesConnectivity FeaturesBluetooth ProfilesA2DP, AVRCP, HFPBluetooth Versionv5.2Battery Life34 hrsBattery Capacity570 mAhPlay Time34 hrsWarrantyWarranty Summary1 Year WarrantyCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/nothing-ear-1-bluetooth-headset/p/itm37ef1c832ffdb?pid=ACCG2DHTPQRPV4ZP&lid=LSTACCG2DHTPQRPV4ZPHJCVEL&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_422&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCG2DHTPQRPV4ZP.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
421,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset  (Molten Orange, On the Ear)","₹1,599",4.4,54% off,"GeneralModel NameRockerz 510 / Rockerz 518ColorMolten OrangeHeadphone TypeOn the EarInline RemoteYesSales PackageRockerz 510, Charging Cable, User Manual, Warranty CardConnectivityBluetoothProduct DetailsSweat ProofYesFoldable/CollapsibleNoDeep BassYesWater ResistantNoMonauralNoWith MicrophoneYesConnectivity FeaturesBluetooth Version4.1Bluetooth Range10 mBattery Life20 hrsCharging Time2.5Play Time20 HOURSWarrantyDomestic Warranty1 YearWarranty Summary1 Year Replacement WarrantyWarranty Service TypeCarry in to service centre or reach out to us at info@imaginemarketingindia.com/+912249461882/support.boat-lifestyle.com. Alternatively you can activate your warranty by giving a missed call on 9223032222Covered in WarrantyManufacturing defectsNot Covered in WarrantyPhysical or Liquid Damage",https://www.flipkart.com/boat-rockerz-510-super-extra-bass-bluetooth-headset/p/itmd51d950ce652e?pid=ACCF5GXGMMVPDQVD&lid=LSTACCF5GXGMMVPDQVDUOJWLU&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_423&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCF5GXGMMVPDQVD.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
422,"truke Buds S2 with 48H Playtime, Quad Mic ENC, Instant Slide Pairing, 20 EQ Modes Bluetooth Headset  (Blue, True Wireless)","₹1,299",3.8,67% off,"GeneralModel NameBuds S2ColorBlueHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, Charging Case, Type-C Cable, User Manual, Warranty Card, 2 Pairs of Ear TipsConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesDriver TypeDynamicTechnology UsedQuad MEMS MicHeadphone Driver Units10 mmWith MicrophoneYesConnectivity FeaturesBluetooth Version5.1Bluetooth Range10 mPower Supply5 V, 1 ABattery Output5 VBattery TypeLithium PolymerBattery Life48 hrsBattery Capacity300 mAhCharging Time1.5Play Time48 hrsStandby Time180 hrsDimensionsWidth59.6 mmHeight30.7 mmDepth61.6 mmWeight53 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from Date of Purchase. Mandatory Registration is Required on truke Website within 10 Days of Purchase.Warranty Service TypeIn case of Any Query Please Contact us on WhatsApp at +91-9354170767 or Mail us at support@eccentricindia.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages, Water Damages, Normal Wear and Tear will not Covered Under Warranty.",https://www.flipkart.com/truke-buds-s2-48h-playtime-quad-mic-enc-instant-slide-pairing-20-eq-modes-bluetooth-headset/p/itm8ffbee7dbbdee?pid=ACCGCPSYHHYHRNHH&lid=LSTACCGCPSYHHYHRNHHN9T1AU&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_424&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_peJufIZMxd9%2B6GmlzrhtlrZybSDAKKBSLgm3yvGpD%2FEK47IPQ%2FCD0UJyUuOfWaJsKeRwN3gnWpifo%2FWMPnRlBg%3D%3D&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
423,"truke Air Buds+ with In-ear Sensor and APP|48Hrs Playtime| AI ENC with Quad Mic Bluetooth Headset  (Black, True Wireless)","₹1,299",3.8,23% off,"GeneralModel NameAir Buds+ with AI Powered Noise CancellationColorBlackHeadphone TypeTrue WirelessInline RemoteYesSales Package1 Pair of Earbuds, Charging Case, Type-C Cable, User Manual, Warranty Card, 2 Pair of EartipsConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesDesigned ForAndroid, iOS, WindowsSeriesAir BudsDriver TypeDynamicControlsTouch ControlTechnology UsedQuad MEMS MicOther FeaturesAI Powered Noise Cancellation, Auto In-ear Detection, Dual Mode (Game Mode and Music Mode), 55 ms Ultra Low Latency, Tap to Control, 10 Hours Playtime on Single Charge, 48 Hours Playtime with Case, 10 mm Speaker Driver Providing Powerful Music, Lightweight Earbuds (Only 4 g), IPX4 Sweat and Water ResistantHeadphone Driver Units10 mmWith MicrophoneYesConnectivity FeaturesBluetooth Version5.1Bluetooth Range10 mHeadphone Power SourceBatteryPower Supply5 V, 1 ABattery Output5 VBattery TypeLithium PolymerBattery Life10 hrsBattery Capacity300 mAhCharging Time1.5Play Time10 hrsStandby Time180 hrsDimensionsWidth64 mmHeight26.5 mmDepth51 mmWeight53 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from Date of Purchase. Mandatory Registration is Required on Truke Website within 10 Days of Purchase.Warranty Service TypeWhatsapp at +91-9354170767 or Mail us at support@eccentricindia.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage, Water Damage, Normal Wear and Tear.",https://www.flipkart.com/truke-air-buds-in-ear-sensor-app-48hrs-playtime-ai-enc-quad-mic-bluetooth-headset/p/itmaf1db9843a8c4?pid=ACCG92R64P9DFFYE&lid=LSTACCG92R64P9DFFYEA3XRNW&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_425&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCG92R64P9DFFYE.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
424,"Eunity Sporto Bluetooth Headset  (Black in, True Wireless)",₹214,2.1,61% off,"GeneralModel NameSportoColorBlack inHeadphone TypeTrue WirelessInline RemoteYesSales PackageNeckband, Charging cableConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsSweat ProofNoDeep BassNoWith MicrophoneYesWarrantyWarranty Service TypeNACovered in WarrantyNA",https://www.flipkart.com/eunity-sporto-bluetooth-headset/p/itm0c6654209cd69?pid=ACCGHYCHMZQ3DRFK&lid=LSTACCGHYCHMZQ3DRFK69VLYC&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_426&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCGHYCHMZQ3DRFK.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
425,"ashiv 40 Hours Playtime with superior sound Neckband Headphone Bluetooth Headset Bluetooth Headset  (Multicolor, In the Ear)",₹299,3.2,70% off,"GeneralModel Name40 Hours Playtime with superior sound Neckband Headphone Bluetooth HeadsetColorMulticolorHeadphone TypeIn the EarInline RemoteYesSales Package1 NECBANDConnectivityBluetoothHeadphone DesignBehind the NeckAccessories IncludedUser ManualProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesDesigned ForALL SMARTPHONESystem RequirementsWIRELESS BLUETOOTHCircumaural/SupraauralCircumauralOpen/Closed BackOpenCarrier Frequency2.4-2.48Magnet TypeFerriteDriver TypedynamicIndicatorson/offControlson/off,vol+/-Technology UsedDSPHeadphone Driver Units10 mmTotal Harmonic Distortion0.5With MicrophoneYesSound FeaturesSensitivity42 dBmWImpedance30 ohmSignal to Noise Ratio42 dBMinimum Frequency Response20 HzMaximum Frequency Response20000 HzNoise Reduction90 dBAudio CodecsbcConnectivity FeaturesWireless TypeBluetoothWireless Range10 mBluetooth Profilesa2dpBluetooth Version5.1Bluetooth Range10 mHeadphone Power SourceUSB CHARGINGTransmitter Power SourceUSB CHARGINGHeadphone Power Requirement5 v dcTransmitter Power Requirement5 v dcHeadphone BatteryLithium-ionTransmitter BatteryLithium-ionPower Supply5 v dcBattery Output5 VBattery Capacity300 mAhCharging Time1Play Time40 hrStandby Time300 hrWarrantyWarranty Summary7 DAYS REPLACEMENTCovered in WarrantyMANUFACTURING DEFECTNot Covered in WarrantyPHYSICAL DAMAGE",https://www.flipkart.com/ashiv-40-hours-playtime-superior-sound-neckband-headphone-bluetooth-headset/p/itm41dfa1e255115?pid=ACCGGDE9XQGTG7KP&lid=LSTACCGGDE9XQGTG7KPEGCGDS&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_427&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCGGDE9XQGTG7KP.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
426,"truke BTG1 Gaming earbuds with 60ms Low Latency | 13mm drivers with AAC codec Bluetooth Headset  (Black, True Wireless)","₹1,499",3.9,57% off,"GeneralModel NameBTG 1ColorBlackHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, Charging Case, Type-C Cable, User Manual, Warranty Card, 2 Pairs of EartipsConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesDesigned ForAndroid, iOS, WindowsSeriesBTGDriver TypeTitanium DriverControlsEarbuds Touch ControlTechnology UsedQuad MEMS MicHeadphone Driver Units13 mmWith MicrophoneYesSound FeaturesImpedance32 ohmSignal to Noise Ratio101 dBAudio CodecSBC, AACConnectivity FeaturesBluetooth Version5.1Bluetooth Range10 mHeadphone Power SourceBatteryPower Supply5 V 1 ABattery Output5 VBattery TypeLithium PolymerBattery Life48 hrsBattery Capacity300 mAhCharging Time1.5Play Time48 hrsStandby Time180 hrsOther Power FeaturesFuturistic Radiant Design, Customized Game-Core Chipset, 60 ms Imperceptible Low Latency, Customized Stereo Surround Sound Quality, Dual Mode (Game Mode and Music Mode), Environmental Noise Cancellation (ENC), MEMS Quad Mic, True Deep Bass with 13 mm Titanium Speakers, 10 hours Playtime on Single Charge, 48 hours Playtime with Case, Tap to Control, Lightweight Only 42 grams, IPX4 Sweat and Water ResistantDimensionsWidth64.5 mmHeight30.2 mmDepth45 mmWeight42 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from Date of PurchaseWarranty Service TypeWhatsapp at +919354170767 Or Mail us at support@eccentricindia.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages, Water Damage, Normal Wear and Tear",https://www.flipkart.com/truke-btg1-gaming-earbuds-60ms-low-latency-13mm-drivers-aac-codec-bluetooth-headset/p/itm5bca4567be1ed?pid=ACCG5BDHUHJCZ4CG&lid=LSTACCG5BDHUHJCZ4CGYZPEN9&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_428&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_peJufIZMxd9%2B6GmlzrhtlrZybSDAKKBSLgm3yvGpD%2FHcsWkIcxFbBtrdDkvTCB9Z98E94h4mBdkajZwZrFUUEA%3D%3D&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
427,"HOPPUP SYNC with Bluetooth 5.1 & Type C Fast Charging Bluetooth Headset  (Black, True Wireless)",₹699,4,53% off,"GeneralModel NameSYNC with Bluetooth 5.1 & Type C Fast ChargingColorBlackHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, 1 Charging Case, 1 Charging Cable, 1 User Manual, 1 Warranty CardConnectivityBluetoothHeadphone DesignEarbudProduct DetailsDeep BassYesWith MicrophoneYesConnectivity FeaturesBattery Life5 hrsPlay Time5 hrsWarrantyWarranty Summary6 MonthsCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/hoppup-sync-bluetooth-5-1-type-c-fast-charging-headset/p/itma9e24094998c1?pid=ACCGC4TJKRSZFXBS&lid=LSTACCGC4TJKRSZFXBS3AC1A2&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_11_429&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=8c1e55b2-4da2-4eb7-bc70-143c494a4105.ACCGC4TJKRSZFXBS.SEARCH&ppt=None&ppn=None&ssid=szlnphx2mo0000001660812317306
